F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-PluginContainer,F16-RepositoryBase,F16-Profile,F16-RepositoryPolicy,F16-Object,F16-char,F16-ActivationFile,F16-NA,F16-void,F16-int,F16-ActivationOS,F16-boolean,F16-String,F16-Date,F16-ActivationProperty,F16-ConfigurationContainer,F16-FileSet,F16-Activation,F16-Model,F16-Settings,F3-NA,F3-planItemIterator.next(),F3-Model,F3-Class,F3-localRepository(),F3-DefaultBeanConfigurationRequest,F3-ArtifactRepository,F3-File,F3-RepositoryMetadata,F3-InputStream,F3-null,F3-boolean,F3-ProjectSegment,F3-XmlPullParser,F3-String,F3-int,F3-MavenSession,F3-Artifact,F3-SimpleProblemCollector,F3-MavenProject,F7--,F7-+=,F7-NA,F7-+,F12-File,F12-NA,F12-boolean,F12-String,F12-ThreadOutputMuxer,F12-List<TransferEvent>,F12-List<String>,F17-static,F17-NA,F2-MetadataXpp3Reader,F2-NA,F2-Map<String String>,F2-Integer,F2-Byte,F2-ByteArrayOutputStream,F2-Short,F2-HashMap<String Artifact>,F2-MavenXpp3Reader,F2-String,F2-Collections,F2-ParamdocXpp3Reader,F2-Double,F2-Long,F2-Float,F2-DefaultInheritanceAssemblerTest,F2-List,F2-MavenProject,F2-MavenToolchainsXpp3Reader,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-org.apache.maven.model.io.xpp3.RepositoryBase,F6-java.util.Properties,F6-java.util.HashMap,F6-java.io.PrintStream,F6-org.apache.maven.model.io.xpp3.InputLocation,F6-org.apache.maven.model.io.xpp3.PatternSet,F6-org.apache.maven.model.io.xpp3.ModelBase,F6-java.io.File,F6-org.apache.maven.project.DefaultProjectBuildingRequest,F6-java.util.HashMap<java.lang.String java.lang.String>,F6-org.apache.maven.lifecycle.internal.ConcurrentBuildLogger,F6-org.apache.maven.model.io.xpp3.FileSet,F6-java.lang.StringBuilder,F6-org.apache.maven.model.io.xpp3.XmlPullParserException,F6-org.apache.maven.model.validation.SimpleProblemCollector,F6-org.apache.maven.settings.DefaultProjectBuildingRequest,F6-org.apache.maven.model.io.xpp3.PluginContainer,F6-org.apache.maven.model.io.xpp3.PluginConfiguration,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-shortValue,F1-getProject,F1-doubleValue,F1-startTag,F1-getAttributeValue,F1-getAttributeCount,F1-delete,F1-NA,F1-getId,F1-getBasedir,F1-getPluginRepositories,F1-getBooleanValue,F1-longValue,F1-equals,F1-floatValue,F1-charAt,F1-getPlugins,F1-getName,F1-mkdirs,F1-byteValue,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.lang.Number,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.util.HashSet,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.text.DateFormat,F9-request,F9-start,F9-buildStartTime,F9-username,F9-modelPool,F9-dependency,F9-startTime,F9-project,F9-executionPlanItem,F9-upstreamProject,F9-remoteRepositories,F9-dependant,F9-cpc,F9-graph,F9-stop,F9-plugin,F9-pomArtifact,F9-NA,F9-relocatedArtifact,F9-dataBuffer,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-DependencyManagement,F4-boolean,F4-InputStream,F4-long,F4-Date,F4-float,F4-char,F4-Object,F4-File,F4-void,F4-double,F4-List,F4-StringBuilder,F4-String,F4-int,F4-Build,F4-short,F4-Model,F4-byte,F8-Dependency,F8-DefaultMavenExecutionRequest,F8-MetadataResolutionResult,F8-DefaultProjectBuilderConfiguration,F8-Authentication,F8-ArtifactTransferEvent,F8-DependencyLogEntry,F8-CacheRecord,F8-SettingsAdapter,F8-ClasspathGraphVisitor,F8-MojoExecution,F8-NA,F8-InternalConfig,F8-ProjectBuilder,F11-artifactExists,F11-NA,F11-artifactUri,F11-DEFAULT_USER_SETTINGS_FILE,F11-messages,F11-events,F11-threadOutputMuxer,F11-userMavenConfigurationHome,F11-EMPTY_PROJECT_GROUP_ID,F11-alias,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-bimargulies@apache.org,F71-ogusakov@apache.org,F71-vsiveton@apache.org,F71-brett@apache.org,F71-hboutemy@apache.org,F71-kenney@apache.org,F71-sisbell@apache.org,F71-mkleint@apache.org,F71-carlos@apache.org,F71-evenisse@apache.org,F71-olamy@apache.org,F71-jvanzyl@apache.org,F71-brianf@apache.org,F71-ifedorenko@apache.org,F71-stephenc@apache.org,F71-bentmann@apache.org,F71-krosenvold@apache.org,F71-joakime@apache.org,F71-trygvis@apache.org,F71-jdcasey@apache.org,F74,F73,F84,F146,status
2286,org/apache/maven/repository/legacy,org/apache/maven/repository/legacy/DefaultWagonManagerTest.java,1283,True,3,17,1449,4,8,152,1,22,0.544392523364,307,45,0.14657980456,0.666666666667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,5,PERFORMANCE,0.126611957796,UPM_UNCALLED_PRIVATE_METHOD,18,2,1,0.0289351851852,0.00578703703704,0.00115740740741,-1.0,0.0,0.0,0.103260869565,0.331596779358,-1.0,0.0,0.0222743259086,0.331596779358,-0.76,-1.0,5,1574,1283,2286,0,0.0,0,0,0,0,0.0,29,13,10,52,0,16,0,0.0455406972465,0,2433,0,227,85,0,2745,2206,0.0653724413417,457,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1168,10178,181,892,open
2286,org/apache/maven/repository/legacy,org/apache/maven/repository/legacy/DefaultWagonManagerTest.java,1283,True,0,17,1449,4,10,152,1,22,0.226635514019,307,45,0.14657980456,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,25,5,PERFORMANCE,0.0269636576788,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.0289351851852,0.00578703703704,0.0,0.0,0.347826086957,0.0189035916824,0.103260869565,0.331596779358,-0.217391304348,0.0,0.0222743259086,0.331596779358,-0.76,-1.0,5,1574,1283,2286,0,0.0,0,0,0,0,0.0,29,13,10,52,0,16,0,0.0455406972465,0,2433,0,227,85,0,2745,2206,0.0653724413417,457,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1168,10178,181,892,open
2286,org/apache/maven/repository/legacy,org/apache/maven/repository/legacy/DefaultWagonManagerTest.java,1283,True,0,17,1449,4,7,152,1,22,0.943925233645,307,45,0.14657980456,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,5,PERFORMANCE,0.00937866354045,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.0289351851852,0.00578703703704,0.0,0.0,0.25,0.015625,0.103260869565,0.331596779358,-0.125,0.0,0.0222743259086,0.331596779358,-0.76,-1.0,5,1574,1283,2286,0,0.0,0,0,0,0,0.0,29,13,10,52,0,16,0,0.0455406972465,0,2433,0,227,85,0,2745,2206,0.0653724413417,457,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1168,10178,181,892,open
2278,org/apache/maven/repository/legacy,org/apache/maven/repository/legacy/LegacyRepositorySystemTest.java,1282,True,12,4,1449,1,0,152,2,22,0.897435897436,49,19,0.387755102041,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,2,STYLE,0.0890973036342,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.0289351851852,0.00231481481481,0.00115740740741,-1.0,0.0921052631579,0.00398199445983,0.0739856801909,0.355314404169,-0.513157894737,0.010550996483,0.0269636576788,0.355314404169,-0.76,-1.0,2,1265,1217,1977,0,0.0,0,0,0,0,0.0,81,20,2,103,0,61,0,0.121523507764,0,2433,0,227,85,0,2745,2206,0.0653724413417,268,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,978,10178,181,892,open
2278,org/apache/maven/repository/legacy,org/apache/maven/repository/legacy/LegacyRepositorySystemTest.java,1282,True,5,4,1449,1,8,152,2,22,0.730769230769,49,19,0.387755102041,0.6,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,2,STYLE,0.0890973036342,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.0289351851852,0.00231481481481,0.00115740740741,-1.0,0.0921052631579,0.00398199445983,0.0739856801909,0.355314404169,-0.513157894737,0.010550996483,0.0269636576788,0.355314404169,-0.76,-1.0,4,1527,1264,2239,0,0.0,0,0,0,0,0.0,81,20,2,103,0,61,0,0.121523507764,0,2433,0,227,85,0,2745,2206,0.0653724413417,268,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,978,10178,181,892,open
2286,org/apache/maven/repository/legacy/resolver,org/apache/maven/repository/legacy/resolver/DefaultArtifactCollectorTest.java,1283,True,15,51,841,4,8,66,5,6,0.718495934959,777,47,0.0604890604891,0.466666666667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,5,STYLE,0.173505275498,DLS_DEAD_LOCAL_STORE,17,2,2,0.00578703703704,0.00578703703704,0.00231481481481,-1.0,0.0405405405405,0.00185223833872,0.0739856801909,0.355314404169,-0.912162162162,0.010550996483,0.0269636576788,0.355314404169,-1.0,-1.0,6,1574,1283,2286,2,0.0,0,0,2,2,0.0014847809948,795,1,0,796,0,794,0,0.0152125442389,0,934,0,51,3,0,988,883,0.0369844867538,457,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1168,10178,47,758,open
2286,org/apache/maven/repository/legacy/resolver,org/apache/maven/repository/legacy/resolver/DefaultArtifactCollectorTest.java,1283,True,15,51,841,4,12,66,5,6,0.72256097561,777,47,0.0604890604891,0.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,5,STYLE,0.173505275498,DLS_DEAD_LOCAL_STORE,17,2,2,0.00578703703704,0.00578703703704,0.00231481481481,-1.0,0.0405405405405,0.00185223833872,0.0739856801909,0.355314404169,-0.912162162162,0.010550996483,0.0269636576788,0.355314404169,-1.0,-1.0,6,1574,1283,2286,2,0.0,0,0,2,2,0.0014847809948,795,1,0,796,0,794,0,0.0152125442389,0,934,0,51,3,0,988,883,0.0369844867538,457,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1168,10178,47,758,open
2286,org/apache/maven/repository/legacy/resolver,org/apache/maven/repository/legacy/resolver/DefaultArtifactCollectorTest.java,1283,True,8,51,841,4,8,66,7,6,0.309959349593,777,47,0.0604890604891,0.375,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,5,STYLE,0.173505275498,DLS_DEAD_LOCAL_STORE,17,2,1,0.00578703703704,0.00578703703704,0.00115740740741,-1.0,0.0405405405405,0.00185223833872,0.0739856801909,0.355314404169,-0.912162162162,0.010550996483,0.0269636576788,0.355314404169,-1.0,-1.0,6,1574,1283,2286,2,0.0,0,0,2,2,0.0014847809948,795,1,0,796,0,794,0,0.0152125442389,0,934,0,51,3,0,988,883,0.0369844867538,457,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1168,10178,47,758,open
2286,org/apache/maven/repository/legacy/resolver,org/apache/maven/repository/legacy/resolver/DefaultArtifactCollectorTest.java,1283,True,11,51,841,4,0,66,7,6,0.80487804878,777,47,0.0604890604891,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,5,STYLE,0.0890973036342,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.00578703703704,0.00578703703704,0.00231481481481,-1.0,0.0921052631579,0.00398199445983,0.0739856801909,0.355314404169,-0.513157894737,0.010550996483,0.0269636576788,0.355314404169,-1.0,-1.0,6,1574,1283,2286,2,0.0,0,0,2,2,0.0014847809948,795,1,0,796,0,794,0,0.0152125442389,0,934,0,51,3,0,988,883,0.0369844867538,457,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1168,10178,47,758,open
2286,org/apache/maven/repository/legacy/resolver,org/apache/maven/repository/legacy/resolver/DefaultArtifactCollectorTest.java,1283,True,11,51,841,4,12,66,7,6,0.811991869919,777,47,0.0604890604891,0.727272727273,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,5,STYLE,0.0890973036342,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.00578703703704,0.00578703703704,0.00231481481481,-1.0,0.0921052631579,0.00398199445983,0.0739856801909,0.355314404169,-0.513157894737,0.010550996483,0.0269636576788,0.355314404169,-1.0,-1.0,6,1574,1283,2286,2,0.0,0,0,2,2,0.0014847809948,795,1,0,796,0,794,0,0.0152125442389,0,934,0,51,3,0,988,883,0.0369844867538,457,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1168,10178,47,758,open
1168,org/apache/maven/repository/legacy/resolver/conflict,org/apache/maven/repository/legacy/resolver/conflict/DefaultConflictResolverFactory.java,669,True,8,2,220,1,12,39,1,14,0.7625,33,37,1.12121212121,0.375,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,STYLE,0.0890973036342,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.00231481481481,0.00115740740741,0.00115740740741,-1.0,0.0921052631579,0.00398199445983,0.0739856801909,0.355314404169,-0.513157894737,0.010550996483,0.0269636576788,0.355314404169,-1.0,-1.0,2,1574,1283,2286,0,0.0,0,0,0,0,0.0,56,1,0,57,0,55,0,0.00371896184473,0,189,0,18,0,0,207,171,0.00163420282987,457,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1168,10178,457,1168,open
2286,org/apache/maven/repository/metadata,org/apache/maven/repository/metadata/DefaultClasspathTransformation.java,1283,True,26,1,1104,3,16,199,7,27,0.396739130435,102,58,0.56862745098,0.692307692308,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16,2,STYLE,0.173505275498,DLS_DEAD_LOCAL_STORE,17,2,1,0.0185185185185,0.00231481481481,0.00115740740741,1.0,0.0405405405405,0.00185223833872,0.0739856801909,0.355314404169,-0.912162162162,0.010550996483,0.0269636576788,0.355314404169,-0.625,0.0,1,1240,1208,1952,12,0.0,0,8,4,20,0.00149491905322,70,1,0,71,0,69,0,0.00359213778745,0,1437,0,111,71,0,1619,1326,0.0153135160411,761,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1472,10178,47,758,close
2286,org/apache/maven/repository/metadata,org/apache/maven/repository/metadata/DefaultClasspathTransformation.java,1283,True,0,1,1104,3,12,199,1,27,0.548913043478,102,58,0.56862745098,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16,2,PERFORMANCE,0.00937866354045,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.0185185185185,0.00231481481481,0.0,0.0,0.25,0.015625,0.103260869565,0.331596779358,-0.125,0.0,0.0222743259086,0.331596779358,-0.625,0.0,2,1574,1283,2286,12,0.0,0,8,4,20,0.00149491905322,70,1,0,71,0,69,0,0.00359213778745,0,1437,0,111,71,0,1619,1326,0.0153135160411,761,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1472,10178,47,758,open
2286,org/apache/maven/repository/metadata,org/apache/maven/repository/metadata/DefaultClasspathTransformationTest.java,1283,True,7,4,1104,1,0,199,2,27,0.638095238095,68,20,0.294117647059,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16,3,STYLE,0.0890973036342,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.0185185185185,0.00347222222222,0.00115740740741,-1.0,0.0921052631579,0.00398199445983,0.0739856801909,0.355314404169,-0.513157894737,0.010550996483,0.0269636576788,0.355314404169,-0.625,-1.0,1,1574,1283,2286,12,0.0,0,8,4,20,0.00149491905322,0,1,0,1,0,-1,0,0.000810372771475,0,1437,0,111,71,0,1619,1326,0.0153135160411,457,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1168,10178,47,758,open
