F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ArtifactResolutionException,F16-DependencyManagement,F16-RepositoryBase,F16-RepositoryPolicy,F16-Plugin,F16-Object,F16-char,F16-ActivationFile,F16-NA,F16-Dependency,F16-void,F16-int,F16-boolean,F16-Repository,F16-Date,F16-String,F16-Activation,F16-Model,F16-Settings,F16-Notifier,F3-NA,F3-planItemIterator.next(),F3-Model,F3-localRepository(),F3-problems.getModel(),F3-DefaultBeanConfigurationRequest,F3-File,F3-InputStream,F3-null,F3-ProjectSegment,F3-event.getSession(),F3-XmlPullParser,F3-String,F3-int,F3-ArtifactResolutionRequest,F3-ModelBuildingRequest,F3-Properties,F3-Artifact,F3-SimpleProblemCollector,F3-MavenProject,F7-+=,F7-NA,F7-+,F12-File,F12-NA,F12-boolean,F12-String,F12-ThreadOutputMuxer,F12-List<TransferEvent>,F12-List<String>,F17-static,F17-NA,F2-Class,F2-NA,F2-Map<String String>,F2-Integer,F2-Byte,F2-ByteArrayOutputStream,F2-Short,F2-SettingsXpp3Reader,F2-HashMap<String Artifact>,F2-String,F2-Collections,F2-ParamdocXpp3Reader,F2-Double,F2-Long,F2-Float,F2-DefaultInheritanceAssemblerTest,F2-DefaultModelValidatorTest,F2-List,F2-MavenToolchainsXpp3Reader,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.util.ArrayList,F6-java.util.Properties,F6-java.io.PrintStream,F6-org.apache.maven.model.io.xpp3.InputLocation,F6-org.apache.maven.model.io.xpp3.PatternSet,F6-org.apache.maven.model.io.xpp3.ModelBase,F6-org.apache.maven.model.building.FileModelSource,F6-java.io.File,F6-org.apache.maven.project.DefaultProjectBuildingRequest,F6-org.apache.maven.repository.internal.VersionRequest,F6-java.util.HashMap<java.lang.String java.lang.String>,F6-org.apache.maven.lifecycle.internal.ConcurrentBuildLogger,F6-org.apache.maven.model.io.xpp3.FileSet,F6-org.apache.maven.model.io.xpp3.XmlPullParserException,F6-org.apache.maven.model.validation.SimpleProblemCollector,F6-org.apache.maven.settings.DefaultProjectBuildingRequest,F6-org.apache.maven.model.io.xpp3.PluginContainer,F6-org.apache.maven.model.io.xpp3.PluginConfiguration,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-shortValue,F1-getProject,F1-doubleValue,F1-startTag,F1-getAttributeValue,F1-getAttributeCount,F1-delete,F1-NA,F1-getId,F1-intValue,F1-getBasedir,F1-getBooleanValue,F1-longValue,F1-equals,F1-floatValue,F1-charAt,F1-getPlugins,F1-getName,F1-mkdirs,F1-byteValue,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.util.HashSet,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.text.DateFormat,F9-request,F9-start,F9-buildStartTime,F9-username,F9-modelPool,F9-dependency,F9-startTime,F9-project,F9-executionPlanItem,F9-upstreamProject,F9-remoteRepositories,F9-dependant,F9-cpc,F9-graph,F9-stop,F9-pomArtifact,F9-NA,F9-relocatedArtifact,F9-pomFile,F9-dataBuffer,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-InputStream,F4-Exception,F4-long,F4-Date,F4-float,F4-char,F4-byte[],F4-File,F4-void,F4-double,F4-List,F4-String,F4-int,F4-Build,F4-short,F4-Model,F4-byte,F8-Dependency,F8-DefaultMavenExecutionRequest,F8-MetadataResolutionResult,F8-DefaultProjectBuilderConfiguration,F8-Authentication,F8-ArtifactTransferEvent,F8-DependencyLogEntry,F8-CacheRecord,F8-SettingsAdapter,F8-ClasspathGraphVisitor,F8-NA,F8-DefaultModelBuildingRequest,F8-InternalConfig,F8-ProjectBuilder,F11-lifecyclePhase,F11-artifactExists,F11-NA,F11-artifactUri,F11-DEFAULT_USER_SETTINGS_FILE,F11-messages,F11-events,F11-threadOutputMuxer,F11-userMavenConfigurationHome,F11-EMPTY_PROJECT_GROUP_ID,F11-alias,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-stephen.alan.connolly@gmail.com,F71-ogusakov@apache.org,F71-brett@apache.org,F71-hboutemy@apache.org,F71-kenney@apache.org,F71-sisbell@apache.org,F71-aheritier@apache.org,F71-mkleint@apache.org,F71-carlos@apache.org,F71-evenisse@apache.org,F71-olamy@apache.org,F71-jvanzyl@apache.org,F71-rfscholte@apache.org,F71-brianf@apache.org,F71-ifedorenko@apache.org,F71-igor@ifedorenko.com,F71-bentmann@apache.org,F71-krosenvold@apache.org,F71-jason@tesla.io,F71-jdcasey@apache.org,F74,F73,F84,F146,status
2188,org/apache/maven/repository,org/apache/maven/repository/LegacyRepositorySystemTest.java,1621,True,38,7,1236,1,8,261,14,26,0.651960784314,136,36,0.264705882353,0.631578947368,54,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,1,STYLE,0.0798175598632,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.0168918918919,0.00112612612613,0.00112612612613,-1.0,0.0857142857143,0.00373177842566,0.0687203791469,0.358887020837,-0.6,0.00798175598632,0.0262257696693,0.358887020837,-0.733333333333,-1.0,10,1671,1621,2188,0,0.0,0,0,0,0,0.0,281,8,0,289,0,273,0,0.201527631125,0,3268,0,971,22,0,4261,2297,0.0913866694674,157,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,673,10178,86,602,open
3120,org/apache/maven/repository,org/apache/maven/repository/MetadataResolutionResult.java,1764,True,4,33,1236,1,8,261,2,26,0.22191011236,219,52,0.237442922374,0.625,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,9,BAD_PRACTICE,0.00114025085519,NM_METHOD_NAMING_CONVENTION,16,2,1,0.0168918918919,0.0101351351351,0.00112612612613,-1.0,0.0,0.0,0.059880239521,0.148993741598,-1.0,0.00228050171038,0.0102622576967,0.148993741598,-0.733333333333,-0.555555555556,12,2484,1761,3001,0,0.0,0,0,0,0,0.0,499,10,0,509,0,489,0,0.105569874524,0,3268,0,971,22,0,4261,2297,0.0913866694674,652,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1168,10178,86,602,open
3120,org/apache/maven/repository,org/apache/maven/repository/MetadataResolutionResult.java,1764,True,14,33,1236,1,10,261,3,26,0.669943820225,219,52,0.237442922374,0.285714285714,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,9,CORRECTNESS,0.00342075256556,NP_NULL_ON_SOME_PATH,6,1,1,0.0168918918919,0.0101351351351,0.00112612612613,1.0,0.666666666667,0.0444444444444,0.0625,0.0811631944444,0.666666666667,0.00114025085519,0.00228050171038,0.0811631944444,-0.733333333333,-0.555555555556,12,2484,1761,3001,0,0.0,0,0,0,0,0.0,499,10,0,509,0,489,0,0.105569874524,0,3268,0,971,22,0,4261,2297,0.0913866694674,652,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1168,10178,86,602,close
3120,org/apache/maven/repository,org/apache/maven/repository/MetadataResolutionResult.java,1764,True,6,33,1236,1,0,261,2,26,0.665730337079,219,52,0.237442922374,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,9,STYLE,0.00684150513113,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.0168918918919,0.0101351351351,0.00112612612613,1.0,0.166666666667,0.00661375661376,0.0687203791469,0.358887020837,-0.333333333333,0.00798175598632,0.0262257696693,0.358887020837,-0.733333333333,-0.555555555556,8,2296,1735,2813,0,0.0,0,0,0,0,0.0,499,10,0,509,0,489,0,0.105569874524,0,3268,0,971,22,0,4261,2297,0.0913866694674,652,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1168,10178,86,602,close
3120,org/apache/maven/repository,org/apache/maven/repository/MetadataResolutionResult.java,1764,True,3,33,1236,1,8,261,1,26,0.783707865169,219,52,0.237442922374,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,9,STYLE,0.0798175598632,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.0168918918919,0.0101351351351,0.00112612612613,-1.0,0.0857142857143,0.00373177842566,0.0687203791469,0.358887020837,-0.6,0.00798175598632,0.0262257696693,0.358887020837,-0.733333333333,-0.555555555556,12,2484,1761,3001,0,0.0,0,0,0,0,0.0,499,10,0,509,0,489,0,0.105569874524,0,3268,0,971,22,0,4261,2297,0.0913866694674,652,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1168,10178,86,602,open
3120,org/apache/maven/repository,org/apache/maven/repository/MetadataResolutionResult.java,1764,True,3,33,1236,1,8,261,1,26,0.60393258427,219,52,0.237442922374,0.666666666667,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,9,STYLE,0.0798175598632,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.0168918918919,0.0101351351351,0.00112612612613,-1.0,0.0857142857143,0.00373177842566,0.0687203791469,0.358887020837,-0.6,0.00798175598632,0.0262257696693,0.358887020837,-0.733333333333,-0.555555555556,12,2484,1761,3001,0,0.0,0,0,0,0,0.0,499,10,0,509,0,489,0,0.105569874524,0,3268,0,971,22,0,4261,2297,0.0913866694674,652,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1168,10178,86,602,open
3120,org/apache/maven/repository,org/apache/maven/repository/MetadataResolutionResult.java,1764,True,3,33,1236,1,8,261,1,26,0.51404494382,219,52,0.237442922374,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,9,STYLE,0.0798175598632,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.0168918918919,0.0101351351351,0.00112612612613,-1.0,0.0857142857143,0.00373177842566,0.0687203791469,0.358887020837,-0.6,0.00798175598632,0.0262257696693,0.358887020837,-0.733333333333,-0.555555555556,12,2484,1761,3001,0,0.0,0,0,0,0,0.0,499,10,0,509,0,489,0,0.105569874524,0,3268,0,971,22,0,4261,2297,0.0913866694674,652,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1168,10178,86,602,open
3120,org/apache/maven/repository,org/apache/maven/repository/MetadataResolutionResult.java,1764,True,0,33,1236,1,8,261,1,26,0.64606741573,219,52,0.237442922374,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,9,CORRECTNESS,0.00570125427594,UWF_UNWRITTEN_FIELD,12,2,0,0.0168918918919,0.0101351351351,0.0,0.0,0.0,0.0,0.0625,0.0811631944444,-1.0,0.00114025085519,0.00228050171038,0.0811631944444,-0.733333333333,-0.555555555556,12,2484,1761,3001,0,0.0,0,0,0,0,0.0,499,10,0,509,0,489,0,0.105569874524,0,3268,0,971,22,0,4261,2297,0.0913866694674,652,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1168,10178,86,602,open
2303,org/apache/maven/artifact/repository,org/apache/maven/artifact/repository/MavenArtifactRepository.java,1655,True,13,37,709,1,8,163,5,15,0.80343980344,274,65,0.237226277372,0.562937062937,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,STYLE,0.00798175598632,EQ_DOESNT_OVERRIDE_EQUALS,17,2,2,0.00563063063063,0.0,0.00225225225225,-1.0,0.0,0.0,0.0687203791469,0.358887020837,-1.0,0.00798175598632,0.0262257696693,0.358887020837,-1.0,0.0,20,1786,1655,2303,0,0.0,0,0,0,0,0.0,336,321,0,657,0,15,0,0.171748501487,0,2174,0,1482,24,0,3680,692,0.212900705476,335,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,851,10178,242,758,open
1414,org/apache/maven/repository/internal,org/apache/maven/repository/internal/DefaultArtifactDescriptorReader.java,1225,True,88,20,1678,1,20,170,38,28,0.644400785855,425,23,0.0541176470588,0.443181818182,65,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,STYLE,0.00456100342075,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,20,3,1,0.00675675675676,0.00112612612613,0.00112612612613,1.0,0.25,0.00892857142857,0.0687203791469,0.358887020837,-0.5,0.00798175598632,0.0262257696693,0.358887020837,1.0,1.0,11,665,1041,1182,0,0.0,0,0,0,0,0.0,32,50,13,95,0,-18,0,0.148182031213,0,1491,0,403,75,0,1969,1088,0.165650062304,31,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,547,11,31,547,close
1414,org/apache/maven/repository/internal,org/apache/maven/repository/internal/DefaultVersionRangeResolver.java,1225,True,28,12,1678,1,0,170,4,28,0.922360248447,253,23,0.0909090909091,1.0,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,STYLE,0.0102622576967,REC_CATCH_EXCEPTION,20,3,1,0.00675675675676,0.00112612612613,0.00112612612613,1.0,0.444444444444,0.0117577895356,0.0687203791469,0.358887020837,0.0,0.00798175598632,0.0262257696693,0.358887020837,1.0,1.0,14,897,1225,1414,0,0.0,0,0,0,0,0.0,245,50,22,317,0,195,0,0.163738263861,0,1491,0,403,75,0,1969,1088,0.165650062304,186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,702,10178,31,547,close
1414,org/apache/maven/repository/internal,org/apache/maven/repository/internal/DefaultVersionResolver.java,1225,True,39,17,1678,4,0,170,7,28,0.610410094637,509,32,0.0628683693517,1.0,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,STYLE,0.0102622576967,REC_CATCH_EXCEPTION,20,3,1,0.00675675675676,0.00112612612613,0.00112612612613,1.0,0.444444444444,0.0117577895356,0.0687203791469,0.358887020837,0.0,0.00798175598632,0.0262257696693,0.358887020837,1.0,1.0,28,897,1225,1414,0,0.0,0,0,0,0,0.0,437,48,35,520,0,389,0,0.146228465635,0,1491,0,403,75,0,1969,1088,0.165650062304,175,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,691,10178,31,547,close
877,org/apache/maven/repository/internal,org/apache/maven/repository/internal/DefaultVersionResolverTest.java,431,True,14,4,1678,1,8,170,5,28,0.614583333333,63,19,0.301587301587,0.428571428571,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,STYLE,0.0798175598632,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.00675675675676,0.00225225225225,0.00112612612613,1.0,0.0857142857143,0.00373177842566,0.0687203791469,0.358887020837,-0.6,0.00798175598632,0.0262257696693,0.358887020837,1.0,1.0,3,360,431,877,0,0.0,0,0,0,0,0.0,74,20,0,94,0,54,0,0.256043956044,0,1491,0,403,75,0,1969,1088,0.165650062304,124,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,640,10178,31,547,close
877,org/apache/maven/repository/internal,org/apache/maven/repository/internal/DefaultVersionResolverTest.java,431,True,16,4,1678,1,8,170,5,28,0.864583333333,63,19,0.301587301587,0.4375,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,STYLE,0.0798175598632,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.00675675675676,0.00225225225225,0.00112612612613,1.0,0.0857142857143,0.00373177842566,0.0687203791469,0.358887020837,-0.6,0.00798175598632,0.0262257696693,0.358887020837,1.0,1.0,3,360,431,877,0,0.0,0,0,0,0,0.0,74,20,0,94,0,54,0,0.256043956044,0,1491,0,403,75,0,1969,1088,0.165650062304,124,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,640,10178,31,547,close
