F72,F54,Name,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Object,F16-NA,F16-void,F16-int,F16-URL,F16-boolean,F16-URL[],F16-String,F16-Manifest,F16-Reader,F16-PrintStream,F16-File,F16-DateFormat,F3-NA,F3-Class,F3-Long,F3-PrintStream,F3-File,F3-Project,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-long,F3-int,F3-Project.MSG_DEBUG,F3-Path,F3-Locale,F7--,F7-/,F7-&=,F7-++,F7-+=,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-Object,F12-NA,F12-boolean,F12-Vector,F12-Method,F12-String,F12-AssertionFailedError,F12-HandlerType,F12-URL,F12-Reference,F12-File,F12-FileUtils,F12-ArrayList,F12-UnparseableExtraFieldData,F12-Union,F12-Path,F12-LinkedHashMap,F12-MailMessage,F17-final,F17-static,F17-static-final,F17-NA,F2-AbstractFileSetTest,F2-Document,F2-Process,F2-NA,F2-StringBuffer,F2-DateFormatFactory,F2-Vector,F2-Properties,F2-Math,F2-Object,F2-String,F2-Iterator,F2-Map,F2-Hashtable,F2-System,F2-List,F2-MockProject,F2-OutputStream,F2-Enumeration,F2-File,F6-java.io.ByteArrayOutputStream,F6-java.io.BufferedWriter,F6-org.apache.tools.zip.ZipLong,F6-NA,F6-java.lang.Long,F6-java.io.InputStreamReader,F6-java.util.Vector,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.io.PrintStream,F6-java.io.ByteArrayInputStream,F6-org.apache.tools.ant.util.LayoutPreservingProperties,F6-java.lang.Integer,F6-org.apache.tools.ant.types.PatternSet,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.tools.ant.types.Path,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F1-delete,F1-NA,F1-next,F1-iterator,F1-assertEquals,F1-getInstance,F1-get,F1-indexOf,F1-listFiles,F1-equals,F1-toLowerCase,F1-getProperty,F1-resolveFile,F1-load,F1-createTempFile,F1-log,F1-mkdirs,F1-list,F1-getInputStream,F1-assertTrue,F5-java.util.AbstractMap,F5-DataType,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-Task,F5-java.io.OutputStreamWriter,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-EnumeratedAttribute,F5-java.util.HashMap,F9-anonymousSchema,F9-ignoreSystemclasses,F9-uname,F9-forceOverwrite,F9-replyto,F9-extDirs,F9-key,F9-keys,F9-method,F9-todir,F9-genericJarSuffix,F9-dateTime,F9-trim,F9-NA,F9-out,F9-className,F9-path,F9-nowarn,F9-buildfile,F9-dir,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-long,F4-StringBuffer,F4-AbstractFileSet,F4-Enumeration,F4-DateFormat,F4-Node,F4-Object,F4-byte[],F4-File,F4-Element,F4-void,F4-String,F4-int,F4-Iterator,F4-SecurityManager,F8-PropertyChecker,F8-ManifestClassPath,F8-AbstractCvsTask,F8-BFT,F8-Checksum,F8-Touch,F8-Execute,F8-EjbJar,F8-JDBCTask,F8-DirectoryScanner,F8-SchemaValidate,F8-MailMessage,F8-MethodAndObject,F8-Rmic,F8-Available,F8-NA,F8-ReferenceChecker,F8-AbstractFileSet,F8-AntTypeDefinition,F8-Javac,F11-msg,F11-description,F11-nested,F11-NA,F11-refid,F11-classname,F11-FILE_UTILS,F11-type,F11-error,F11-externalAttributes,F11-unparseableExtra,F11-extraFields,F11-ref,F11-platform,F11-unlessCond,F11-from,F11-name,F11-dir,F11-to,F11-selectorsList,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-kevj@apache.org,F71-dev-null@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,F74,F73,F84,F146,category
11134,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtils.java,3303,True,5,66,5551,3,12,721,2,113,0.90701754386,678,933,1.37610619469,0.6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,6,BAD_PRACTICE,0.0662196144174,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.0922448979592,0.00489795918367,0.000816326530612,-1.0,0.0632911392405,0.00237141483737,0.308300395257,0.45773666,-0.873417721519,0.00586756077117,0.0628667225482,0.45773666,-0.557522123894,-0.666666666667,85,4763,2277,5797,263,0.0,1,15,248,279,0.020626118616,2365,2267,241,4873,0,98,0,0.162914527628,0,12715,0,6425,1980,0,21120,6290,0.115481015207,34,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1068,13497,7,1041,1
11134,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtils.java,3303,True,0,66,5551,3,16,721,1,113,0.993567251462,678,933,1.37610619469,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,6,PERFORMANCE,0.0209555741827,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.0922448979592,0.00489795918367,0.0,0.0,0.56,0.0164266666667,0.338842975207,0.220970467026,0.12,0.00251466890193,0.0343671416597,0.220970467026,-0.557522123894,-0.666666666667,195,10113,3303,11147,263,0.0,1,15,248,279,0.020626118616,2365,2267,241,4873,0,98,0,0.162914527628,0,12715,0,6425,1980,0,21120,6290,0.115481015207,34,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1068,13497,7,1041,0
11653,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtilsTest.java,3433,True,73,20,5551,1,0,721,6,113,0.356097560976,431,137,0.317865429234,1.0,66,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,32,BAD_PRACTICE,0.00754400670578,DE_MIGHT_IGNORE,19,3,5,0.0922448979592,0.0261224489796,0.00408163265306,-1.0,0.333333333333,0.00888888888889,0.308300395257,0.45773666,-0.333333333333,0.00586756077117,0.0628667225482,0.45773666,-0.557522123894,-1.0,16,4105,2131,5139,263,0.0,1,15,248,279,0.020626118616,540,783,27,1350,0,-243,0,0.174181034896,0,12715,0,6425,1980,0,21120,6290,0.115481015207,644,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1679,13497,7,1041,1
11653,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtilsTest.java,3433,True,146,20,5551,1,17,721,11,113,0.348780487805,431,137,0.317865429234,0.0547945205479,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,32,STYLE,0.0393964794635,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,5,0.0922448979592,0.0261224489796,0.00408163265306,-1.0,0.0425531914894,0.00135808057945,0.253298153034,0.448765691617,-0.914893617021,0.00586756077117,0.0779547359598,0.448765691617,-0.557522123894,-1.0,18,4477,2185,5511,263,0.0,1,15,248,279,0.020626118616,540,783,27,1350,0,-243,0,0.174181034896,0,12715,0,6425,1980,0,21120,6290,0.115481015207,644,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1679,13497,7,1041,1
11653,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtilsTest.java,3433,True,146,20,5551,1,17,721,11,113,0.421951219512,431,137,0.317865429234,0.157534246575,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,32,STYLE,0.0393964794635,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,5,0.0922448979592,0.0261224489796,0.00408163265306,-1.0,0.0425531914894,0.00135808057945,0.253298153034,0.448765691617,-0.914893617021,0.00586756077117,0.0779547359598,0.448765691617,-0.557522123894,-1.0,18,4477,2185,5511,263,0.0,1,15,248,279,0.020626118616,540,783,27,1350,0,-243,0,0.174181034896,0,12715,0,6425,1980,0,21120,6290,0.115481015207,644,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1679,13497,7,1041,1
11653,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtilsTest.java,3433,True,22,20,5551,1,0,721,2,113,0.743089430894,431,137,0.317865429234,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,32,STYLE,0.0393964794635,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,15,0.0922448979592,0.0261224489796,0.0122448979592,-1.0,0.0425531914894,0.00135808057945,0.253298153034,0.448765691617,-0.914893617021,0.00586756077117,0.0779547359598,0.448765691617,-0.557522123894,-1.0,18,4477,2185,5511,263,0.0,1,15,248,279,0.020626118616,540,783,27,1350,0,-243,0,0.174181034896,0,12715,0,6425,1980,0,21120,6290,0.115481015207,644,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1679,13497,7,1041,1
11653,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtilsTest.java,3433,True,22,20,5551,1,0,721,2,113,0.715447154472,431,137,0.317865429234,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,32,STYLE,0.0393964794635,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,15,0.0922448979592,0.0261224489796,0.0122448979592,-1.0,0.0425531914894,0.00135808057945,0.253298153034,0.448765691617,-0.914893617021,0.00586756077117,0.0779547359598,0.448765691617,-0.557522123894,-1.0,16,4105,2131,5139,263,0.0,1,15,248,279,0.020626118616,540,783,27,1350,0,-243,0,0.174181034896,0,12715,0,6425,1980,0,21120,6290,0.115481015207,644,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1679,13497,7,1041,1
11653,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtilsTest.java,3433,True,66,20,5551,1,0,721,4,113,0.707317073171,431,137,0.317865429234,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,32,STYLE,0.0393964794635,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,15,0.0922448979592,0.0261224489796,0.0122448979592,-1.0,0.0425531914894,0.00135808057945,0.253298153034,0.448765691617,-0.914893617021,0.00586756077117,0.0779547359598,0.448765691617,-0.557522123894,-1.0,16,4105,2131,5139,263,0.0,1,15,248,279,0.020626118616,540,783,27,1350,0,-243,0,0.174181034896,0,12715,0,6425,1980,0,21120,6290,0.115481015207,644,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1679,13497,7,1041,1
11653,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtilsTest.java,3433,True,22,20,5551,1,0,721,2,113,0.691056910569,431,137,0.317865429234,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,32,STYLE,0.0393964794635,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,15,0.0922448979592,0.0261224489796,0.0122448979592,-1.0,0.0425531914894,0.00135808057945,0.253298153034,0.448765691617,-0.914893617021,0.00586756077117,0.0779547359598,0.448765691617,-0.557522123894,-1.0,18,4477,2185,5511,263,0.0,1,15,248,279,0.020626118616,540,783,27,1350,0,-243,0,0.174181034896,0,12715,0,6425,1980,0,21120,6290,0.115481015207,644,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1679,13497,7,1041,1
11653,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtilsTest.java,3433,True,132,20,5551,1,0,721,7,113,0.718428184282,431,137,0.317865429234,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,32,STYLE,0.0393964794635,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,15,0.0922448979592,0.0261224489796,0.0122448979592,-1.0,0.0425531914894,0.00135808057945,0.253298153034,0.448765691617,-0.914893617021,0.00586756077117,0.0779547359598,0.448765691617,-0.557522123894,-1.0,18,4477,2185,5511,263,0.0,1,15,248,279,0.020626118616,540,783,27,1350,0,-243,0,0.174181034896,0,12715,0,6425,1980,0,21120,6290,0.115481015207,644,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1679,13497,7,1041,1
11653,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtilsTest.java,3433,True,66,20,5551,1,0,721,4,113,0.731707317073,431,137,0.317865429234,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,32,STYLE,0.0393964794635,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,15,0.0922448979592,0.0261224489796,0.0122448979592,-1.0,0.0425531914894,0.00135808057945,0.253298153034,0.448765691617,-0.914893617021,0.00586756077117,0.0779547359598,0.448765691617,-0.557522123894,-1.0,18,4477,2185,5511,263,0.0,1,15,248,279,0.020626118616,540,783,27,1350,0,-243,0,0.174181034896,0,12715,0,6425,1980,0,21120,6290,0.115481015207,644,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1679,13497,7,1041,1
11653,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtilsTest.java,3433,True,22,20,5551,1,0,721,2,113,0.718699186992,431,137,0.317865429234,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,32,STYLE,0.0393964794635,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,15,0.0922448979592,0.0261224489796,0.0122448979592,-1.0,0.0425531914894,0.00135808057945,0.253298153034,0.448765691617,-0.914893617021,0.00586756077117,0.0779547359598,0.448765691617,-0.557522123894,-1.0,16,4105,2131,5139,263,0.0,1,15,248,279,0.020626118616,540,783,27,1350,0,-243,0,0.174181034896,0,12715,0,6425,1980,0,21120,6290,0.115481015207,644,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1679,13497,7,1041,1
11653,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtilsTest.java,3433,True,22,20,5551,1,0,721,2,113,0.746341463415,431,137,0.317865429234,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,32,STYLE,0.0393964794635,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,15,0.0922448979592,0.0261224489796,0.0122448979592,-1.0,0.0425531914894,0.00135808057945,0.253298153034,0.448765691617,-0.914893617021,0.00586756077117,0.0779547359598,0.448765691617,-0.557522123894,-1.0,18,4477,2185,5511,263,0.0,1,15,248,279,0.020626118616,540,783,27,1350,0,-243,0,0.174181034896,0,12715,0,6425,1980,0,21120,6290,0.115481015207,644,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1679,13497,7,1041,1
